Hugo_Symbol	Entrez_Gene_Id	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-05-4382-01	TCGA-05-4389-01	TCGA-05-4395-01	TCGA-05-4397-01	TCGA-05-4398-01	TCGA-05-4402-01	TCGA-05-4403-01	TCGA-05-4418-01	TCGA-05-4420-01	TCGA-05-4422-01	TCGA-05-4426-01	TCGA-05-4430-01	TCGA-05-4432-01	TCGA-05-4434-01	TCGA-17-Z000-01	TCGA-17-Z001-01	TCGA-17-Z002-01	TCGA-17-Z003-01	TCGA-17-Z004-01	TCGA-17-Z005-01	TCGA-17-Z006-01	TCGA-17-Z007-01	TCGA-17-Z008-01	TCGA-17-Z009-01	TCGA-17-Z010-01	TCGA-17-Z011-01	TCGA-17-Z012-01	TCGA-17-Z013-01	TCGA-17-Z014-01	TCGA-17-Z015-01	TCGA-17-Z016-01	TCGA-17-Z017-01	TCGA-17-Z018-01	TCGA-17-Z019-01	TCGA-17-Z020-01	TCGA-17-Z021-01	TCGA-17-Z022-01	TCGA-17-Z023-01	TCGA-17-Z024-01	TCGA-17-Z025-01	TCGA-17-Z026-01	TCGA-17-Z027-01	TCGA-17-Z028-01	TCGA-17-Z029-01	TCGA-17-Z030-01	TCGA-17-Z031-01	TCGA-17-Z032-01	TCGA-17-Z033-01	TCGA-17-Z034-01	TCGA-17-Z035-01	TCGA-17-Z036-01	TCGA-17-Z037-01	TCGA-17-Z038-01	TCGA-17-Z039-01	TCGA-17-Z040-01	TCGA-17-Z041-01	TCGA-17-Z042-01	TCGA-17-Z043-01	TCGA-17-Z044-01	TCGA-17-Z045-01	TCGA-17-Z046-01	TCGA-17-Z047-01	TCGA-17-Z048-01	TCGA-17-Z049-01	TCGA-17-Z050-01	TCGA-17-Z051-01	TCGA-17-Z052-01	TCGA-17-Z053-01	TCGA-17-Z054-01	TCGA-17-Z056-01	TCGA-17-Z058-01	TCGA-17-Z059-01	TCGA-17-Z060-01	TCGA-17-Z061-01	TCGA-17-Z062-01	TCGA-35-3615-01	TCGA-35-4122-01	TCGA-35-4123-01	TCGA-38-4625-01	TCGA-38-4626-01	TCGA-38-4627-01	TCGA-38-4628-01	TCGA-38-4629-01	TCGA-38-4630-01	TCGA-44-2655-01	TCGA-44-2656-01	TCGA-44-2657-01	TCGA-44-2661-01	TCGA-44-2662-01	TCGA-44-2665-01	TCGA-44-2666-01	TCGA-44-2668-01	TCGA-44-3396-01	TCGA-44-3398-01	TCGA-44-3918-01	TCGA-44-3919-01	TCGA-44-4112-01	TCGA-49-4486-01	TCGA-49-4494-01	TCGA-49-4501-01	TCGA-49-4505-01	TCGA-49-4506-01	TCGA-49-4507-01	TCGA-49-4510-01	TCGA-55-1592-01	TCGA-55-1594-01	TCGA-55-1595-01	TCGA-55-1596-01	TCGA-64-1676-01	TCGA-64-1677-01	TCGA-64-1678-01	TCGA-64-1680-01	TCGA-67-3771-01	TCGA-67-3772-01	TCGA-67-3773-01	TCGA-67-3774-01	TCGA-73-4659-01	TCGA-73-4662-01	TCGA-73-4666-01	TCGA-73-4668-01	TCGA-73-4670-01	TCGA-73-4675-01	TCGA-73-4677-01
HSPA2	3306	0.174257639	0.01768697	0.658009181	0.247887973	0.445883983	0.022087351	0.623136593	0.196490312	0.087459067	0.556174647	0.025317741	0.173699082	0.038147896	0.014049252	0.463247113	0.048282654	0.030958011	0.533652563	0.060924184	0.20397116	0.022193169	0.017719462	0.046139692	0.09384183	0.051187488	0.292976287	0.077002622	0.569474632	0.316153413	0.027122127	0.022174406	0.108403209	0.792402172	0.018742441	0.529977647	0.025499531	0.024471672	0.340684515	0.030015254	0.75936149	0.232607039	0.325682007	0.573548728	0.040641632	0.984529285	0.218205246	0.024368899	0.032023913	0.633772671	0.050224811	0.253320231	0.026994749	0.094495972	0.098062354	0.653427757	0.020807203	0.027741639	0.097074651	0.602349698	0.681338231	0.516852091	0.679003682	0.130093676	0.699858267	0.039130478	0.491362487	0.913185007	0.596967087	0.936812925	0.266482661	0.751957979	0.016502946	0.278017646	0.98674966	0.026555462	0.040298933	0.756474335	0.091297778	0.286542815	0.025297189	0.648613471	0.611624862	0.339035218	0.025234745	0.026929309	0.531655995	0.84058399	0.020359355	0.36025967	0.110604633	0.051932543	0.021576592	0.017155192	0.024948851	0.301612229	0.536409186	0.029170192	0.64781997	0.695319625	0.496747863	0.009518701	0.629354865	0.028111558	0.064650212	0.248597166	0.167730593	0.029749205	0.023180469	0.447094781	0.039477016	0.015336835	0.023947284	0.534485341	0.035446813	0.099853965	0.022533129	0.124049703	0.012902887	0.03766862	0.246681808	0.289274027	0.735311901	0.705176645	0.761852691	0.01357514	0.065824899
SNAPC5	10302	0.345197958	0.285534954	0.271441805	0.326435591	0.311441633	0.175930391	0.159929662	0.328072681	0.329077737	0.321195777	0.182471206	0.15380189	0.242190076	0.289957956	0.387010368	0.211354114	0.3609789	0.099195867	0.061014944	0.163903516	0.171230881	0.042406915	0.274822856	0.084728027	0.127372407	0.070314405	0.224337031	0.29508272	0.087448032	0.286425158	0.063070596	0.153418137	0.059629296	0.03269308	0.222203709	0.171389425	0.140569689	0.292332825	0.456738018	0.170019022	0.305350735	0.076995899	0.194544993	0.101237051	0.099980558	0.189180329	0.26547241	0.257559312	0.027191235	0.113012121	0.156483065	0.275550167	0.136486151	0.144437452	0.305734204	0.034851373	0.176330026	0.175540742	0.116536527	0.176719321	0.171075312	0.187152804	0.173029423	0.090650927	0.364036477	0.125762056	0.855351941	0.260764613	0.285255365	0.226494386	0.173571209	0.215151809	0.439020627	0.317105915	0.121659777	0.327949275	0.224041663	0.205189865	0.206494801	0.361074782	0.505944207	0.280185998	0.408038394	0.378502098	0.174190376	0.295784218	0.544995563	0.360094688	0.360767357	0.4406414	0.39236861	0.460940391	0.314658049	0.193078691	0.516178618	0.432810409	0.422466651	0.371584016	0.391774528	0.235620701	0.164803646	0.34645179	0.261050929	0.20726182	0.278059626	0.285802864	0.232390402	0.275342681	0.193691503	0.273588975	0.161122082	0.348806085	0.402118368	0.139553666	0.213625364	0.260524085	0.275344003	0.416592375	0.384263603	0.282773206	0.240359426	0.361675055	0.308139095	0.230030468	0.418533356	0.201700211
MOCS3	27304	0.949730659	0.727608336	0.933627621	0.943916491	0.953979771	0.970643265	0.910627273	0.943188361	0.939102057	0.934350951	0.928845263	0.918237424	0.926660656	0.955446595	0.92993512	0.753405013	0.942822841	0.922801994	0.939979644	0.959109224	0.926890738	0.664678581	0.944712068	0.945334858	0.929586564	0.929915716	0.956472228	0.935410361	0.927861732	0.924847903	0.927690433	0.949450168	0.940856677	0.962199449	0.89594824	0.920582019	0.94876707	0.930296792	0.932556109	0.970456171	0.946338724	0.956349256	0.940486809	0.922289139	0.9231667	0.929508247	0.888107992	0.911304705	0.959222207	0.961302065	0.899725544	0.9124541	0.915514407	0.947934292	0.922879564	0.824175838	0.948198746	0.923475096	0.68195391	0.932406075	0.929372837	0.933353916	0.857895322	0.948252559	0.931510985	0.937663152	0.950341156	0.94708411	0.932431569	0.918846073	0.934772676	0.961570144	0.959429493	0.938929701	0.946485538	0.937583902	0.955767441	0.920785283	0.920263807	0.931043888	0.913252338	0.931547711	0.945363061	0.938481243	0.947657215	0.950937038	0.928558766	0.898265127	0.92182512	0.907979762	0.922357552	0.92611852	0.910095624	0.885292862	0.938856258	0.928740473	0.911630365	0.908477027	0.932776918	0.921860862	0.920452953	0.932876618	0.946331085	0.931577288	0.842583654	0.941832167	0.960362892	0.893684787	0.915821795	0.924595038	0.893081578	0.913442318	0.897513209	0.90489935	0.905535957	0.482717854	0.929263817	0.918331828	0.928106676	0.927490912	0.943031311	0.947964633	0.909307634	0.889825069	0.928836088	0.935300803
C17orf37	84299	0.048353049	0.084049609	0.054553687	0.104840262	0.092465442	0.063084577	0.053677465	0.06727944	0.069581585	0.133195548	0.068318639	0.054287084	0.043005037	0.02407396	0.093066809	0.1144564	0.102709723	0.067522691	0.040855273	0.033503877	0.056948824	0.032899796	0.085437734	0.038133415	0.086684295	0.062754369	0.054654523	0.080019157	0.020605646	0.068841024	0.021660192	0.056127111	0.037149191	0.019649909	0.085824244	0.093123451	0.078880205	0.217187792	0.102139799	0.0455847	0.096596044	0.061396775	0.044690774	0.071786991	0.019952082	0.097758875	0.13019981	0.09178763	0.019878544	0.079872341	0.069190614	0.148762545	0.080714579	0.033089835	0.077158419	0.016786237	0.076579058	0.051989448	0.017752981	0.035208538	0.050806531	0.103990331	0.062489515	0.051613508	0.095902606	0.025735808	0.078267339	0.082837761	0.020209556	0.130358741	0.06902493	0.032138951	0.128568918	0.013618732	0.089254211	0.054869359	0.023821819	0.095898658	0.059444036	0.107163872	0.174586691	0.243573435	0.172883148	0.118862664	0.040794585	0.350640298	0.074811544	0.109529339	0.10704694	0.105929925	0.132747735	0.120815669	0.089059495	0.04026821	0.147613318	0.132716245	0.092915793	0.095180912	0.083929994	0.09307085	0.043314853	0.067364153	0.06475083	0.073420743	0.122941398	0.157194213	0.036342807	0.038882628	0.050542267	0.051889487	0.052839092	0.062197714	0.143642321	0.095480351	0.12933969	0.08460983	0.074451925	0.062210886	0.074811039	0.110663268	0.113901262	0.080459204	0.075215765	0.073981994	0.113003791	0.056992095
BACE2	25825	0.325847827	0.396219634	0.760664407	0.123655069	0.581123912	0.123913402	0.211102171	0.382772065	0.238997136	0.128421179	0.172553054	0.1834002	0.204910997	0.454885374	0.286912609	0.166874449	0.327105655	0.176434881	0.476793456	0.404572536	0.205438613	0.45924341	0.196400268	0.332464258	0.145605556	0.205964905	0.222521488	0.297185387	0.109709607	0.238233068	0.317747511	0.779782015	0.310664877	0.398091005	0.329014503	0.414062714	0.192826752	0.329403022	0.222065862	0.583467574	0.458647592	0.101726372	0.479341713	0.153108303	0.222499646	0.287985824	0.128126729	0.155939334	0.192577481	0.165221145	0.324617047	0.155071784	0.213088992	0.462647446	0.116989611	0.293540985	0.455277318	0.45581447	0.169748578	0.176992964	0.10796747	0.168327638	0.203471351	0.442672349	0.21735963	0.352897342	0.843544676	0.308483182	0.585774763	0.33210662	0.347302867	0.398007305	0.320913691	0.185052981	0.314182364	0.194227322	0.81262226	0.234930948	0.600857656	0.26169421	0.491360227	0.540332299	0.232638181	0.213588911	0.117647376	0.236226649	0.320008355	0.254229484	0.498365806	0.269958666	0.298899991	0.086847274	0.375493531	0.127289773	0.368733748	0.209424702	0.181304966	0.122071608	0.72033773	0.498832642	0.354157017	0.299394522	0.432590787	0.664870682	0.245730776	0.293460821	0.077542679	0.113271428	0.114821414	0.490563907	0.120990103	0.504581128	0.244706287	0.073665827	0.650501938	0.138538579	0.1561703	0.162849923	0.303929773	0.1607758	0.777257527	0.665903944	0.570624343	0.640581496	0.762593321	0.518231361
CMTM3	123920	0.072839833	0.054007897	0.119573663	0.052877004	0.06324666	0.610668334	0.257219299	0.05651993	0.571989828	0.609637078	0.694867656	0.08813659	0.046121029	0.044636227	0.050448546	0.074432745	0.256869838	0.051786922	0.616961186	0.282997051	0.106759306	0.063802267	0.113760341	0.247716994	0.605612199	0.067196569	0.089651891	0.103726937	0.092054017	0.134393916	0.139172573	0.125314485	0.08445797	0.062070145	0.087298036	0.099196126	0.12119091	0.072298905	0.063781071	0.0725575	0.094135061	0.07219333	0.554093486	0.048788998	0.097153482	0.061327872	0.147123998	0.109474666	0.961009835	0.670449859	0.208468262	0.074806618	0.249422749	0.047199486	0.532894255	0.448222281	0.062965347	0.103409687	0.10085166	0.075449882	0.096877023	0.059199805	0.080266561	0.072428748	0.100699694	0.651661461	0.054636522	0.079900348	0.058106724	0.164739221	0.107671397	0.218387843	0.068748389	0.109177431	0.307714777	0.086709434	0.107466712	0.051216627	0.111609692	0.123582687	0.086410951	0.447903492	0.154072357	0.04827343	0.06588234	0.041909685	0.053517717	0.070998711	0.463524926	0.068348342	0.250639083	0.044841184	0.030447085	0.040152679	0.061164719	0.052157095	0.117806038	0.084062995	0.086705676	0.07561533	0.852491642	0.568205395	0.043534925	0.044045848	0.365438319	0.067649777	0.081129104	0.262323558	0.043650848	0.071097106	0.096177708	0.041376489	0.334300031	0.038904579	0.058659281	0.047506314	0.053130122	0.774505113	0.081308455	0.059369837	0.721254221	0.04549295	0.037516376	0.690142333	0.060138783	0.075096795
CSF2RB	1439	0.879217128	0.882369432	0.677714246	0.693940665	0.734646679	0.91297441	0.864991741	0.864758313	0.629773003	0.865675891	0.785311585	0.704323665	0.716056555	0.936441028	0.811160524	0.750530575	0.875581007	0.676959299	0.622119162	0.873304543	0.787278627	0.917011105	0.809591401	0.421807136	0.883866265	0.868446991	0.795336755	0.827784319	0.852408815	0.861624174	0.872166138	0.865294552	0.877424434	0.419774406	0.876325891	0.850304311	0.824846768	0.801774066	0.850737536	0.793169723	0.814538515	0.562544303	0.888161817	0.806413943	0.868949373	0.855450772	0.872048608	0.863165705	0.414622352	0.880602575	0.79739534	0.81374235	0.898474753	0.8685321	0.868245711	0.913876134	0.769775118	0.868627648	0.736236559	0.863020098	0.809428498	0.838877252	0.880196035	0.870491331	0.882998766	0.913015868	0.901978052	0.90028508	0.66229067	0.771063944	0.825069498	0.815269025	0.844531974	0.954070837	0.845733843	0.865634748	0.930949631	0.763620518	0.851800479	0.820424305	0.91266063	0.872540027	0.857812793	0.884619364	0.907484011	0.84863647	0.716023669	0.855206978	0.806583547	0.821624475	0.809515896	0.731302317	0.907167712	0.88097059	0.851664153	0.79615167	0.850338515	0.819354889	0.864487886	0.863440723	0.678570889	0.874489171	0.859864918	0.914429388	0.861721411	0.884809494	0.873787138	0.831032541	0.440085166	0.88752413	0.887497872	0.900524616	0.69188883	0.717754576	0.909944341	0.773827956	0.765323643	0.647126214	0.772104532	0.893360996	0.842562946	0.91605942	0.854156173	0.878803346	0.924500238	0.865573146
BST2	684	0.314097808	0.362270898	0.182241488	0.334609516	0.589690225	0.124880941	0.155707212	0.143140551	0.232475135	0.655806678	0.570721247	0.170530545	0.574793908	0.102909912	0.394491904	0.420158547	0.352822703	0.190618077	0.547235394	0.223744801	0.462113312	0.896510731	0.252557793	0.690284261	0.684911859	0.679796935	0.201449542	0.172055419	0.677807571	0.287058139	0.833378598	0.645770008	0.219358426	0.101219027	0.314195809	0.252338447	0.166828754	0.208858549	0.315943574	0.078214717	0.662663952	0.271814761	0.29552959	0.618596516	0.940475606	0.364720184	0.494041242	0.32395901	0.031063428	0.214728781	0.411665493	0.502904577	0.717312066	0.715339019	0.589901511	0.820428497	0.584013589	0.248701981	0.898672094	0.315231365	0.549849874	0.282591575	0.23124947	0.088292444	0.476920633	0.471739711	0.893485476	0.348803785	0.901167385	0.263888813	0.623066412	0.744362027	0.076465395	0.956176535	0.170738464	0.259504788	0.930197325	0.242263252	0.781075413	0.49559465	0.168845579	0.232739261	0.462117854	0.478875067	0.209000777	0.526760135	0.068568474	0.551619018	0.210677391	0.136802069	0.23730049	0.294947353	0.335903418	0.23603833	0.17648352	0.181003732	0.398023737	0.205800133	0.265335293	0.273757558	0.742393268	0.163621605	0.306843654	0.230864641	0.168228756	0.079801506	0.159901802	0.607955973	0.644276146	0.649601739	0.102800153	0.237342344	0.164501379	0.143876614	0.410087167	0.148790997	0.309157474	0.138027946	0.343448896	0.401220928	0.110759482	0.110446232	0.18909985	0.212623886	0.807342827	0.705002309
CYP4F3	4051	0.563702294	0.51386907	0.574829555	0.532704603	0.454597606	0.35236415	0.285402188	0.381172129	0.410782258	0.425345556	0.458487165	0.237224169	0.380312972	0.385153074	0.545604056	0.473243669	0.488584579	0.404324102	0.431700894	0.531226933	0.501678314	0.73256796	0.553366001	0.284687791	0.420441238	0.4355646	0.561569488	0.51915058	0.395436158	0.604337864	0.360020614	0.620024852	0.425817477	0.484669183	0.43112908	0.552376871	0.428416578	0.567413829	0.647004813	0.39802226	0.504138183	0.403077005	0.669561583	0.448954706	0.096075336	0.475599926	0.62488927	0.599444715	0.136649643	0.630853941	0.510659841	0.540814628	0.605683378	0.403545316	0.430018422	0.621957685	0.568188041	0.507997239	0.142570324	0.495415371	0.497731846	0.488034198	0.535353125	0.545225198	0.602479078	0.612946355	0.466802397	0.570910078	0.160844582	0.535237795	0.476183057	0.776355803	0.671730048	0.139522041	0.452908858	0.632683936	0.073209689	0.622590707	0.323163888	0.563985758	0.722969254	0.686226383	0.644358385	0.526010168	0.670607416	0.472341161	0.288242982	0.505774259	0.53569779	0.444761923	0.613391759	0.571119984	0.360021491	0.438426544	0.501487244	0.504637114	0.557130169	0.488180584	0.472994908	0.48016298	0.334511011	0.501102654	0.595066842	0.456568492	0.553165988	0.490986009	0.359163233	0.417144285	0.35243521	0.578558208	0.300110437	0.543078448	0.42302538	0.29536261	0.348396183	0.439187216	0.487735468	0.547742588	0.506053118	0.465314708	0.590514182	0.450474398	0.390619284	0.304581184	0.391654783	0.41357607
CDK20	23552	0.391826809	0.358695385	0.266501542	0.230782845	0.322195992	0.605241576	0.255369821	0.445961692	0.235163765	0.51898192	0.515538143	0.339422129	0.436993382	0.519816777	0.392147162	0.197092093	0.470237229	0.21989817	0.415360404	0.602472344	0.270179864	0.152921308	0.338323052	0.426975972	0.561917165	0.400868138	0.408728735	0.446872345	0.159479235	0.294863759	0.536691034	0.494582226	0.439706936	0.754498021	0.341753456	0.452675463	0.454597734	0.358468392	0.292154102	0.38786078	0.305664444	0.176958372	0.50052527	0.211608553	0.109499168	0.253449936	0.291052637	0.268599251	0.026279939	0.22317488	0.463939808	0.247715938	0.325199904	0.528245677	0.494490476	0.100103983	0.489641314	0.141344849	0.071954132	0.259918544	0.193642581	0.242557932	0.247328742	0.22660535	0.284870355	0.235089501	0.086549002	0.24555129	0.143770528	0.288274767	0.472372338	0.235165383	0.320091545	0.019011811	0.241842293	0.284718364	0.170901135	0.413835307	0.655425958	0.218657861	0.239509347	0.534229133	0.294257235	0.339472624	0.121727151	0.434225103	0.146576114	0.369592021	0.437002647	0.29220069	0.367273483	0.19896002	0.115775614	0.27139283	0.466238852	0.311799534	0.401042598	0.228742022	0.309284833	0.371093081	0.569649989	0.313526515	0.246500893	0.412313842	0.431275641	0.418458926	0.440477857	0.1793331	0.208635303	0.517340263	0.09140564	0.351148386	0.335072065	0.123156606	0.548090919	0.157705972	0.250549267	0.483037127	0.227979271	0.366848495	0.494396061	0.571999069	0.215189458	0.554814672	0.318042005	0.495172271
CCDC81	60494	0.567098404	0.761227066	0.74684011	0.63341335	0.590728262	0.766479606	0.632581875	0.093804439	0.530247553	0.356620261	0.384960162	NA	0.272882917	0.532890313	0.57861845	0.540990931	0.55980299	0.59203749	0.498610751	0.685677168	0.37163166	0.248696801	0.421517855	0.51208935	0.157930795	0.517129972	0.347312192	0.599263475	0.404484066	NA	0.069311297	0.540663172	0.603304811	NA	0.412278469	0.396933089	0.120392359	0.449537529	0.41278167	0.740614495	0.544455531	0.533306388	0.512249122	0.611071345	0.381233499	0.591503871	0.315097949	0.455762874	0.851468824	0.336897094	0.404403565	0.294614188	0.398035798	0.529800471	0.418277885	NA	0.422334631	0.578956643	0.453623615	0.655487629	0.505374243	0.692509819	0.50978368	0.535289281	0.263983687	0.534729059	0.882969511	0.55478343	0.792885663	0.251688174	0.464260948	NA	0.223346223	NA	0.488497259	0.497181337	0.945983308	0.386051325	0.608787205	0.495862665	0.561549831	0.517125426	0.362136631	0.283609457	0.771507041	0.544792833	0.729557146	0.358898759	0.595004812	0.304547223	0.484605659	0.23134646	0.580939501	0.660465405	0.473794836	0.518967338	0.450881769	0.539134387	0.663552733	0.516922993	0.626322204	0.376758053	0.290535605	0.638865105	0.388461952	0.639842035	0.313144847	0.538522365	0.742323852	0.149854745	0.541233825	0.6011823	0.451634251	0.518898912	0.585686714	0.620067174	0.463564213	0.742234054	0.278913701	0.523167288	0.586652889	0.725651671	0.716503274	0.079231312	0.597721005	0.352358419
TKTL2	84076	0.966839959	0.90115849	0.965844594	0.887458441	0.828412146	0.949281965	0.36896649	0.80527445	0.697627375	0.799263763	0.832644393	0.539337393	0.598694214	0.961069906	0.926346909	0.864466196	0.924431141	0.670489647	0.787038718	0.962092181	0.903662069	0.743705276	0.914387999	0.748475272	0.851763953	0.872936733	0.918924315	0.91678709	0.832153837	0.852413221	0.933086971	0.792005052	0.715246412	0.51660735	0.775414472	0.954712986	0.941175963	0.918148619	0.938497247	0.748808573	0.862170648	0.862361436	0.9448543	0.843326631	0.245056071	0.843113709	0.949387124	0.911986957	0.401342063	0.660724411	0.938004594	0.914651875	0.927368475	0.910444962	0.701527342	0.213388533	0.861411146	0.810642868	0.970307517	0.8956943	0.944634137	0.853045136	0.755751501	0.657230394	0.932123792	0.845656002	0.84321005	0.858921332	0.450883487	0.910642961	0.871055649	0.855218057	0.956901615	0.121199294	0.965253873	0.799518233	0.148498278	0.829419193	0.917044015	0.837500291	0.87410743	0.805986052	0.944482602	0.955130558	0.60518135	0.873507056	0.876494132	0.873485056	0.710964639	0.814391244	0.879786208	0.752290432	0.946266943	0.916926571	0.906545063	0.846869589	0.902755653	0.832877077	0.923053034	0.868921359	0.90008387	0.738625551	0.83526504	0.694313386	0.930514944	0.956219553	0.812931985	0.683124409	0.63406263	0.952780645	0.514019397	0.822263431	0.811380644	0.663570716	0.675559836	0.815141567	0.762475916	0.644552391	0.69423221	0.85671331	0.838125214	0.955020636	0.680640289	0.667147106	0.926815808	0.933979952
DENND3	22898	0.312345661	0.010228627	0.01248125	0.019784753	0.011598684	0.015348181	0.012092596	0.15312344	0.013740222	0.110700797	0.017250301	0.018459642	0.009288996	0.023269098	0.014136631	0.056459664	0.081205265	0.018199467	0.014468664	0.015719496	0.010586843	0.014979834	0.012665051	0.015366456	0.017215314	0.011810793	0.015568023	0.011448036	0.101170585	0.023371167	0.010047349	0.405522518	0.010534266	0.008235207	0.01030548	0.016918204	0.020745396	0.011428818	0.013277806	0.015164206	0.012639237	0.010168727	0.026208833	0.013064435	0.010497212	0.015003453	0.109287276	0.01207909	0.012744339	0.295073494	0.010517268	0.011635758	0.013532958	0.013611143	0.011200317	0.007630045	0.01420939	0.040578223	0.009399127	0.01368091	0.011159181	0.012496817	0.014320832	0.007680593	0.013495742	0.077987468	0.136295875	0.008309412	0.012047835	0.021315092	0.021975538	0.010565218	0.022092137	0.012586717	0.010850829	0.015569466	0.025949417	0.012976738	0.023055693	0.013091826	0.013677691	0.011187398	0.011731088	0.020711834	0.409974287	0.012088232	0.20090148	0.01672355	0.012782002	0.010836534	0.017549721	0.011093483	0.017490922	0.012566607	0.011649219	0.013597194	0.086966493	0.011403111	0.014700969	0.030422112	0.010148379	0.013886071	0.011900091	0.015347909	0.017410203	0.009814831	0.034197141	0.086010874	0.015583106	0.105124972	0.009751224	0.016611849	0.01351347	0.012129865	0.012887462	0.013484646	0.012666777	0.010826968	0.015449171	0.284234108	0.01982812	0.239526272	0.012255871	0.054359395	0.018971335	0.014892351
C5orf23	4883	0.92145827	0.920301659	0.531879197	0.762701222	0.896040405	0.93923175	0.941133479	0.916864348	0.940383055	0.956670044	0.923573428	0.173108137	0.939089425	0.945167112	0.742843395	0.791301456	0.950087886	0.720650218	0.868374909	0.951100109	0.785337329	0.373284263	0.785678264	0.062220242	0.928590202	0.933996784	0.842248205	0.883402155	0.894839328	0.7494707	0.937619457	0.680463293	0.572339817	0.928331587	0.947298101	0.936540488	0.468304991	0.914623648	0.847897526	0.509514087	0.928563705	0.677782783	0.879446825	0.802377442	0.256543785	0.817714303	0.944636915	0.927243295	0.533024262	0.55626754	0.933551752	0.937266595	0.856964268	0.924009508	0.93154963	0.940962924	0.907391702	0.600849256	0.518919258	0.930729627	0.925929063	0.865511935	0.730682553	0.813970834	0.91435795	0.94330038	0.864099732	0.861523933	0.244903053	0.933220552	0.915690123	0.80799066	0.7225764	0.914291522	0.936343716	0.691226008	0.8864968	0.677794954	0.936248134	0.852019647	0.953087697	0.436667147	0.677285339	0.941585678	0.291206975	0.944980787	0.945568665	0.944737596	0.911149198	0.945764878	0.941899052	0.487884889	0.937746005	0.94123828	0.928319504	0.942759697	0.947447752	0.871304452	0.810937539	0.904798014	0.946091504	0.954875679	0.955965346	0.857182644	0.942102562	0.921580758	0.940260904	0.685375403	0.688317985	0.936191501	0.79449637	0.871034448	0.888975103	0.924935317	0.926386852	0.89686751	0.942019298	0.862000065	0.933567274	0.952487317	0.660273565	0.943791696	0.284754972	0.947868796	0.954334862	0.945481794
